contig	start	end	name	giemsa
3L	11063165	11077661	68A4	gpos100
3L	11077661	11093129	68A5	gpos100
3L	11093129	11106298	68A6	gpos100
3L	11106298	11130755	68A7	gpos100
3L	11130755	11149568	68A8	gpos100
3L	11149568	11174025	68A9	gpos100
3L	11174025	11214355	68B1	gpos100
3L	11214355	11217294	68B2	gpos100
3L	11217294	11241751	68B3	gpos100
3L	11241751	11254920	68B4	gpos100
3L	11254920	11290783	68C1	gpos100
3L	11290783	11326645	68C2	gpos100
3L	11326645	11356746	68C3	gpos100
3L	11356746	11386846	68C4	gpos100
3L	11386846	11394254	68C5	gpos100
3L	11394254	11407423	68C6	gpos100
3L	11407423	11431880	68C7	gpos100
3L	11431880	11445049	68C8	gpos100
3L	11445049	11486555	68C9	gpos100
3L	11486555	11505368	68C10	gpos100
3L	11505368	11518537	68C11	gpos100
3L	11518537	11548638	68C12	gpos100
3L	11548638	11590144	68C13	gpos100
3L	11590144	11603313	68C14	gpos100
3L	11603313	11627770	68C15	gpos100
3L	11627770	11663632	68D1	gpos100
3L	11663632	11710782	68D2	gpos100
3L	11710782	11735239	68D3	gpos100
3L	11735239	11781213	68D4	gpos100
3L	11781213	11784153	68D5	gpos100
3L	11784153	11797322	68D6	gpos100
3L	11797322	11844472	68E1	gpos100
3L	11844472	11878703	68E2	gpos100
3L	11878703	11960428	68E3	gpos100
3L	11960428	11984377	68E4	gpos100
3L	11984377	12066103	68F1	gpos100
3L	12066103	12104421	68F2	gpos100
3L	12104421	12118205	68F3	gpos100
3L	12118205	12128056	68F4	gpos100
3L	12128056	12140863	68F5	gpos100
3L	12140863	12150714	68F6	gpos100
3L	12150714	12163521	68F7	gpos100
3L	12163521	12170417	68F8	gpos100
3L	12170417	12195107	69A1	gpos100
3L	12195107	12213886	69A2	gpos100
3L	12213886	12265640	69A3	gpos100
3L	12265640	12277211	69A4	gpos100
3L	12277211	12293742	69A5	gpos100
3L	12293742	12335172	69B1	gpos100
3L	12335172	12366684	69B2	gpos100
3L	12366684	12393133	69B3	gpos100
3L	12393133	12409664	69B4	gpos100
3L	12409664	12421235	69B5	gpos100
3L	12421235	12452747	69C1	gpos100
3L	12452747	12489218	69C2	gpos100
3L	12489218	12500790	69C3	gpos100
3L	12500790	12531268	69C4	gpos100
3L	12531268	12533851	69C5	gpos100
3L	12533851	12555341	69C6	gpos100
3L	12555341	12561850	69C7	gpos100
3L	12561850	12583340	69C8	gpos100
3L	12583340	12594911	69C9	gpos100
3L	12594911	12601420	69C10	gpos100
3L	12601420	12607929	69C11	gpos100
3L	12607929	12654319	69D1	gpos100
3L	12654319	12680768	69D2	gpos100
3L	12680768	12707217	69D3	gpos100
3L	12707217	12713726	69D4	gpos100
3L	12713726	12725298	69D5	gpos100
3L	12725298	12736869	69D6	gpos100
3L	12736869	12763318	69E1	gpos100
3L	12763318	12794830	69E2	gpos100
3L	12794830	12801339	69E3	gpos100
3L	12801339	12817715	69E4	gpos100
3L	12817715	12834024	69E5	gpos100
3L	12834024	12868986	69E6	gpos100
3L	12868986	12871534	69E7	gpos100
3L	12871534	12892735	69E8	gpos100
3L	12892735	12918829	69F1	gpos100
3L	12918829	12974483	69F2	gpos100
3L	12974483	12990792	69F3	gpos100
3L	12990792	13002208	69F4	gpos100
3L	13002208	13028302	69F5	gpos100
3L	13028302	13069214	69F6	gpos100
3L	13069214	13083087	69F7	gpos100
3L	13083087	13160824	70A1	gpos100
3L	13160824	13227621	70A2	gpos100
3L	13227621	13256787	70A3	gpos100
3L	13256787	13306284	70A4	gpos100
3L	13306284	13355781	70A5	gpos100
3L	13355781	13364614	70A6	gpos100
3L	13364614	13387049	70A7	gpos100
3L	13387049	13416214	70A8	gpos100
3L	13416214	13465711	70B1	gpos100
3L	13465711	13494877	70B2	gpos100
3L	13494877	13511415	70B3	gpos100
3L	13511415	13525579	70B4	gpos100
3L	13525579	13543012	70B5	gpos100
3L	13543012	13557176	70B6	gpos100
3L	13557176	13564803	70B7	gpos100
3L	13564803	13592110	70C1	gpos100
3L	13592110	13727003	70C2	gpos100
3L	13727003	13799956	70C3	gpos100
3L	13799956	13859231	70C4	gpos100
3L	13859231	13932184	70C5	gpos100
3L	13932184	13957926	70C6	gpos100
3L	13957926	13965417	70C7	gpos100
3L	13965417	13969630	70C8	gpos100
3L	13969630	13990029	70C9	gpos100
3L	13990029	13997520	70C10	gpos100
3L	13997520	14008221	70C11	gpos100
3L	14008221	14024674	70C12	gpos100
3L	14024674	14026346	70C13	gpos100
3L	14026346	14030559	70C14	gpos100
3L	14030559	14047681	70C15	gpos100
3L	14047681	14074500	70D1	gpos100
3L	14074500	14161613	70D2	gpos100
3L	14161613	14206799	70D3	gpos100
3L	14206799	14293912	70D4	gpos100
3L	14293912	14381025	70D5	gpos100
3L	14381025	14405355	70D6	gpos100
3L	14405355	14450541	70D7	gpos100
3L	14450541	14548081	70E1	gpos100
3L	14548081	14581981	70E2	gpos100
3L	14581981	14604974	70E3	gpos100
3L	14604974	14627966	70E4	gpos100
3L	14627966	14650959	70E5	gpos100
3L	14650959	14663339	70E6	gpos100
3L	14663339	14679920	70E7	gpos100
3L	14679920	14682684	70E8	gpos100
3L	14682684	14725905	70F1	gpos100
3L	14725905	14728669	70F2	gpos100
3L	14728669	14735633	70F3	gpos100
3L	14735633	14769348	70F4	gpos100
3L	14769348	14787035	70F5	gpos100
3L	14787035	14804721	70F6	gpos100
3L	14804721	14827714	70F7	gpos100
3L	14827714	14888069	71A1	gpos100
3L	14888069	14948425	71A2	gpos100
3L	14948425	14971417	71A3	gpos100
3L	14971417	14989104	71A4	gpos100
3L	14989104	15028125	71B1	gpos100
3L	15028125	15073203	71B2	gpos100
3L	15073203	15083852	71B3	gpos100
3L	15083852	15108193	71B4	gpos100
3L	15108193	15149507	71B5	gpos100
3L	15149507	15165074	71B6	gpos100
3L	15165074	15187311	71B7	gpos100
3L	15187311	15216220	71B8	gpos100
3L	15216220	15298777	71C1	gpos100
3L	15298777	15367992	71C2	gpos100
3L	15367992	15390229	71C3	gpos100
3L	15390229	15419138	71C4	gpos100
3L	15419138	15448047	71D1	gpos100
3L	15448047	15476956	71D2	gpos100
3L	15476956	15512536	71D3	gpos100
3L	15512536	15528103	71D4	gpos100
3L	15528103	15597317	71E1	gpos100
3L	15597317	15612711	71E2	gpos100
3L	15612711	15622280	71E3	gpos100
3L	15622280	15640051	71E4	gpos100
3L	15640051	15674313	71E5	gpos100
3L	15674313	15700372	71F1	gpos100
3L	15700372	15742921	71F2	gpos100
3L	15742921	15756591	71F3	gpos100
3L	15756591	15774363	71F4	gpos100
3L	15774363	15783932	71F5	gpos100
3L	15783932	15826481	72A1	gpos100
3L	15826481	15860742	72A2	gpos100
3L	15860742	15878514	72A3	gpos100
3L	15878514	15900386	72A4	gpos100
3L	15900386	15909955	72A5	gpos100
3L	15909955	15944217	72B1	gpos100
3L	15944217	15957887	72B2	gpos100
3L	15957887	16004537	72C1	gpos100
3L	16004537	16018208	72C2	gpos100
3L	16018208	16027777	72C3	gpos100
3L	16027777	16085961	72D1	gpos100
3L	16085961	16085971	72D2	gpos100
3L	16085971	16085981	72D3	gpos100
3L	16085981	16087633	72D4	gpos100
3L	16087633	16099816	72D5	gpos100
3L	16099816	16107431	72D6	gpos100
3L	16107431	16115045	72D7	gpos100
3L	16115045	16129560	72D8	gpos100
3L	16129560	16179166	72D9	gpos100
3L	16179166	16274148	72D10	gpos100
3L	16274148	16274158	72D11	gpos100
3L	16274158	16289574	72D12	gpos100
3L	16289574	16348192	72E1	gpos100
3L	16348192	16368955	72E2	gpos100
3L	16368955	16377240	72E3	gpos100
3L	16377240	16395518	72E4	gpos100
3L	16395518	16406288	72E5	gpos100
3L	16406288	16431556	72F1	gpos100
3L	16431556	16432851	72F2	gpos100
3L	16432851	16438650	72F3	gpos100
3L	16438650	16446935	72F4	gpos100
3L	16446935	16467698	73A1	gpos100
3L	16467698	16489095	73A2	gpos100
3L	16489095	16502754	73A3	gpos100
3L	16502754	16539625	73A4	gpos100
3L	16539625	16553285	73A5	gpos100
3L	16553285	16556646	73A6	gpos100
3L	16556646	16565184	73A7	gpos100
3L	16565184	16571160	73A8	gpos100
3L	16571160	16582258	73A9	gpos100
3L	16582258	16593357	73A10	gpos100
3L	16593357	16599333	73A11	gpos100
3L	16599333	16622757	73B1	gpos100
3L	16622757	16624091	73B2	gpos100
3L	16624091	16632629	73B3	gpos100
3L	16632629	16648903	73B4	gpos100
3L	16648903	16672327	73B5	gpos100
3L	16672327	16686264	73B6	gpos100
3L	16686264	16703494	73B7	gpos100
3L	16703494	16731060	73C1	gpos100
3L	16731060	16758627	73C2	gpos100
3L	16758627	16770688	73C3	gpos100
3L	16770688	16793086	73C4	gpos100
3L	16793086	16805146	73C5	gpos100
3L	16805146	16852419	73D1	gpos100
3L	16852419	16855111	73D2	gpos100
3L	16855111	16867172	73D3	gpos100
3L	16867172	16884401	73D4	gpos100
3L	16884401	16906799	73D5	gpos100
3L	16906799	16929197	73D6	gpos100
3L	16929197	16941257	73D7	gpos100
3L	16941257	16993807	73E1	gpos100
3L	16993807	16996499	73E2	gpos100
3L	16996499	17003283	73E3	gpos100
3L	17003283	17036126	73E4	gpos100
3L	17036126	17068969	73E5	gpos100
3L	17068969	17101813	73E6	gpos100
3L	17101813	17139825	73F1	gpos100
3L	17139825	17157054	73F2	gpos100
3L	17157054	17184621	73F3	gpos100
3L	17184621	17201850	73F4	gpos100
3L	17201850	17239862	74A1	gpos100
3L	17239862	17272705	74A2	gpos100
3L	17272705	17295103	74A3	gpos100
3L	17295103	17333115	74A4	gpos100
3L	17333115	17371127	74A5	gpos100
3L	17371127	17388357	74A6	gpos100
3L	17388357	17421200	74B1	gpos100
3L	17421200	17424540	74B2	gpos100
3L	17424540	17426293	74B3	gpos100
3L	17426293	17428045	74B4	gpos100
3L	17428045	17429272	74B5	gpos100
3L	17429272	17436730	74C1	gpos100
3L	17436730	17457384	74C2	gpos100
3L	17457384	17478332	74C3	gpos100
3L	17478332	17482659	74C4	gpos100
3L	17482659	17510202	74D1	gpos100
3L	17510202	17541041	74D2	gpos100
3L	17541041	17548733	74D3	gpos100
3L	17548733	17566317	74D4	gpos100
3L	17566317	17576327	74D5	gpos100
3L	17576327	17600221	74E1	gpos100
3L	17600221	17627876	74E2	gpos100
3L	17627876	17636650	74E3	gpos100
3L	17636650	17664305	74E4	gpos100
3L	17664305	17673079	74E5	gpos100
3L	17673079	17700733	74F1	gpos100
3L	17700733	17709508	74F2	gpos100
3L	17709508	17733402	74F3	gpos100
3L	17733402	17742176	74F4	gpos100
3L	17742176	17784951	75A1	gpos100
3L	17784951	17823965	75A2	gpos100
3L	17823965	17832739	75A3	gpos100
3L	17832739	17863371	75A4	gpos100
3L	17863371	17865329	75A5	gpos100
3L	17865329	17874103	75A6	gpos100
3L	17874103	17882878	75A7	gpos100
3L	17882878	17918053	75A8	gpos100
3L	17918053	17941947	75A9	gpos100
3L	17941947	17958242	75A10	gpos100
3L	17958242	17982136	75B1	gpos100
3L	17982136	18009791	75B2	gpos100
3L	18009791	18014726	75B3	gpos100
3L	18014726	18042381	75B4	gpos100
3L	18042381	18051155	75B5	gpos100
3L	18051155	18075049	75B6	gpos100
3L	18075049	18098944	75B7	gpos100
3L	18098944	18103879	75B8	gpos100
3L	18103879	18112653	75B9	gpos100
3L	18112653	18121428	75B10	gpos100
3L	18121428	18144538	75B11	gpos100
3L	18144538	18146497	75B12	gpos100
3L	18146497	18155271	75B13	gpos100
3L	18155271	18186686	75C1	gpos100
3L	18186686	18262608	75C2	gpos100
3L	18262608	18295628	75C3	gpos100
3L	18295628	18378383	75C4	gpos100
3L	18378383	18391385	75C5	gpos100
3L	18391385	18444216	75C6	gpos100
3L	18444216	18477235	75C7	gpos100
3L	18477235	18530067	75D1	gpos100
3L	18530067	18593010	75D2	gpos100
3L	18593010	18606012	75D3	gpos100
3L	18606012	18639031	75D4	gpos100
3L	18639031	18672051	75D5	gpos100
3L	18672051	18714976	75D6	gpos100
3L	18714976	18738090	75D7	gpos100
3L	18738090	18761204	75D8	gpos100
3L	18761204	18834053	75E1	gpos100
3L	18834053	18872068	75E2	gpos100
3L	18872068	18878853	75E3	gpos100
3L	18878853	18906422	75E4	gpos100
3L	18906422	18919051	75E5	gpos100
3L	18919051	18931407	75E6	gpos100
3L	18931407	18949059	75E7	gpos100
3L	18949059	18977302	75F1	gpos100
3L	18977302	19005545	75F2	gpos100
3L	19005545	19017902	75F3	gpos100
3L	19017902	19046145	75F4	gpos100
3L	19046145	19058501	75F5	gpos100
3L	19058501	19086744	75F6	gpos100
3L	19086744	19115220	75F7	gpos100
3L	19115220	19122228	75F8	gpos100
3L	19122228	19145364	75F9	gpos100
3L	19145364	19157823	75F10	gpos100
3L	19157823	19164830	75F11	gpos100
3L	19164830	19198757	76A1	gpos100
3L	19198757	19227233	76A2	gpos100
3L	19227233	19286855	76A3	gpos100
3L	19286855	19289635	76A4	gpos100
3L	19289635	19302094	76A5	gpos100
3L	19302094	19346699	76A6	gpos100
3L	19346699	19353706	76A7	gpos100
3L	19353706	19387633	76B1	gpos100
3L	19387633	19421559	76B2	gpos100
3L	19421559	19486520	76B3	gpos100
3L	19486520	19489301	76B4	gpos100
3L	19489301	19512438	76B5	gpos100
3L	19512438	19551703	76B6	gpos100
3L	19551703	19580179	76B7	gpos100
3L	19580179	19597977	76B8	gpos100
3L	19597977	19636130	76B9	gpos100
3L	19636130	19637277	76B10	gpos100
3L	19637277	19653653	76B11	gpos100
3L	19653653	19699608	76C1	gpos100
3L	19699608	19720897	76C2	gpos100
3L	19720897	19761940	76C3	gpos100
3L	19761940	19778316	76C4	gpos100
3L	19778316	19794692	76C5	gpos100
3L	19794692	19815981	76C6	gpos100
3L	19815981	19857024	76D1	gpos100
3L	19857024	19868488	76D2	gpos100
3L	19868488	19904617	76D3	gpos100
3L	19904617	19924478	76D4	gpos100
3L	19924478	19938587	76D5	gpos100
3L	19938587	19962531	76D6	gpos100
3L	19962531	19979896	76D7	gpos100
3L	19979896	20000585	76D8	gpos100
3L	20000585	20034365	76E1	gpos100
3L	20034365	20064822	76E2	gpos100
3L	20064822	20072419	76E3	gpos100
3L	20072419	20089784	76E4	gpos100
3L	20089784	20120240	76F1	gpos100
3L	20120240	20150697	76F2	gpos100
3L	20150697	20168062	76F3	gpos100
3L	20168062	20198518	77A1	gpos100
3L	20198518	20225719	77A2	gpos100
3L	20225719	20243084	77A3	gpos100
3L	20243084	20257193	77A4	gpos100
3L	20257193	20297553	77B1	gpos100
3L	20297553	20311662	77B2	gpos100
3L	20311662	20319259	77B3	gpos100
3L	20319259	20352157	77B4	gpos100
3L	20352157	20359755	77B5	gpos100
3L	20359755	20376441	77B6	gpos100
3L	20376441	20376451	77B7	gpos100
3L	20376451	20376461	77B8	gpos100
3L	20376461	20386379	77B9	gpos100
3L	20386379	20408817	77C1	gpos100
3L	20408817	20430704	77C2	gpos100
3L	20430704	20455175	77C3	gpos100
3L	20455175	20484331	77C4	gpos100
3L	20484331	20490353	77C5	gpos100
3L	20490353	20524097	77C6	gpos100
3L	20524097	20534803	77C7	gpos100
3L	20534803	20567591	77D1	gpos100
3L	20567591	20569981	77D2	gpos100
3L	20569981	20580687	77D3	gpos100
3L	20580687	20605159	77D4	gpos100
3L	20605159	20611181	77D5	gpos100
3L	20611181	20644925	77E1	gpos100
3L	20644925	20678669	77E2	gpos100
3L	20678669	20726274	77E3	gpos100
3L	20726274	20760018	77E4	gpos100
3L	20760018	20766040	77E5	gpos100
3L	20766040	20803416	77E6	gpos100
3L	20803416	20805806	77E7	gpos100
3L	20805806	20821101	77E8	gpos100
3L	20821101	20845572	77F1	gpos100
3L	20845572	20870044	77F2	gpos100
3L	20870044	20885339	77F3	gpos100
3L	20885339	20914494	77F4	gpos100
3L	20914494	20920517	77F5	gpos100
3L	20920517	20972614	78A1	gpos100
3L	20972614	21030447	78A2	gpos100
3L	21030447	21030457	78A3	gpos100
3L	21030457	21030467	78A4	gpos100
3L	21030467	21035725	78A5	gpos100
3L	21035725	21056630	78A6	gpos100
3L	21056630	21065447	78A7	gpos100
3L	21065447	21100793	78B1	gpos100
3L	21100793	21136139	78B2	gpos100
3L	21136139	21144955	78B3	gpos100
3L	21144955	21149915	78B4	gpos100
3L	21149915	21173925	78C1	gpos100
3L	21173925	21229869	78C2	gpos100
3L	21229869	21279981	78C3	gpos100
3L	21279981	21283487	78C4	gpos100
3L	21283487	21286429	78C5	gpos100
3L	21286429	21310835	78C6	gpos100
3L	21310835	21338071	78C7	gpos100
3L	21338071	21370520	78C8	gpos100
3L	21370520	21387543	78C9	gpos100
3L	21387543	21425098	78D1	gpos100
3L	21425098	21467761	78D2	gpos100
3L	21467761	21489890	78D3	gpos100
3L	21489890	21517125	78D4	gpos100
3L	21517125	21544361	78D5	gpos100
3L	21544361	21571597	78D6	gpos100
3L	21571597	21598833	78D7	gpos100
3L	21598833	21605535	78D8	gpos100
3L	21605535	21637984	78E1	gpos100
3L	21637984	21670433	78E2	gpos100
3L	21670433	21682349	78E3	gpos100
3L	21682349	21709585	78E4	gpos100
3L	21709585	21736821	78E5	gpos100
3L	21736821	21748736	78E6	gpos100
3L	21748736	21786292	78F1	gpos100
3L	21786292	21813528	78F2	gpos100
3L	21813528	21825443	78F3	gpos100
3L	21825443	21847572	78F4	gpos100
3L	21847572	21874808	79A1	gpos100
3L	21874808	21902044	79A2	gpos100
3L	21902044	21929280	79A3	gpos100
3L	21929280	21961729	79A4	gpos100
3L	21961729	21973644	79A5	gpos100
3L	21973644	21990667	79A6	gpos100
3L	21990667	22007689	79A7	gpos100
3L	22007689	22050351	79B1	gpos100
3L	22050351	22082800	79B2	gpos100
3L	22082800	22099823	79B3	gpos100
3L	22099823	22132272	79C1	gpos100
3L	22132272	22169827	79C2	gpos100
3L	22169827	22181743	79C3	gpos100
3L	22181743	22208979	79D1	gpos100
3L	22208979	22261961	79D2	gpos100
3L	22261961	22273877	79D3	gpos100
3L	22273877	22296006	79D4	gpos100
3L	22296006	22348988	79E1	gpos100
3L	22348988	22396757	79E2	gpos100
3L	22396757	22444526	79E3	gpos100
3L	22444526	22492295	79E4	gpos100
3L	22492295	22504211	79E5	gpos100
3L	22504211	22521233	79E6	gpos100
3L	22521233	22538255	79E7	gpos100
3L	22538255	22560385	79E8	gpos100
3L	22560385	22597940	79F1	gpos100
3L	22597940	22630389	79F2	gpos100
3L	22630389	22652518	79F3	gpos100
3L	22652518	22669541	79F4	gpos100
3L	22669541	22696776	79F5	gpos100
3L	22696776	22718905	79F6	gpos100
3L	22718905	22761568	80A1	gpos100
3L	22761568	22799123	80A2	gpos100
3L	22799123	22811039	80A3	gpos100
3L	22811039	22843488	80A4	gpos100
3L	22843488	22875937	80B1	gpos100
3L	22875937	22918599	80B2	gpos100
3L	22918599	22930515	80B3	gpos100
3L	22930515	22968071	80C1	gpos100
3L	22968071	23005626	80C2	gpos100
3L	23005626	23032862	80C3	gpos100
3L	23032862	23054991	80C4	gpos100
3L	23054991	23077120	80C5	gpos100
3L	23077120	23105313	80D1	gpos100
3L	23105313	23133507	80D2	gpos100
3L	23133507	23161700	80D3	gpos100
3L	23161700	23189893	80D4	gpos100
3L	23189893	23218087	80D5	gpos100
3L	23218087	23246280	80E1	gpos100
3L	23246280	23274473	80E2	gpos100
3L	23274473	23302667	80E3	gpos100
3L	23302667	23330860	80F1	gpos100
3L	23330860	23359053	80F2	gpos100
3L	23359053	23387247	80F3	gpos100
3L	23387247	23415440	80F4	gpos100
3L	23415440	23443633	80F5	gpos100
3L	23443633	23471827	80F6	gpos100
3L	23471827	23500020	80F7	gpos100
3L	23500020	23528213	80F8	gpos100
3L	23528213	23856407	80F9	gpos100
3L	23856407	28110227	neg.12	gneg
3R	0	4174819	neg.13	gneg
3R	4174819	4208469	81F6	gpos100
3R	4208469	4297985	82A1	gpos100
3R	4297985	4301271	82A2	gpos100
3R	4301271	4328612	82A3	gpos100
3R	4328612	4375013	82A4	gpos100
3R	4375013	4402354	82A5	gpos100
3R	4402354	4410635	82A6	gpos100
3R	4410635	4450727	82B1	gpos100
3R	4450727	4465449	82B2	gpos100
3R	4465449	4486480	82B3	gpos100
3R	4486480	4501202	82B4	gpos100
3R	4501202	4541294	82C1	gpos100
3R	4541294	4581385	82C2	gpos100
3R	4581385	4615036	82C3	gpos100
3R	4615036	4636067	82C4	gpos100
3R	4636067	4657099	82C5	gpos100
3R	4657099	4703500	82D1	gpos100
3R	4703500	4749901	82D2	gpos100
3R	4749901	4758182	82D3	gpos100
3R	4758182	4772904	82D4	gpos100
3R	4772904	4806555	82D5	gpos100
3R	4806555	4827586	82D6	gpos100
3R	4827586	4848618	82D7	gpos100
3R	4848618	4863340	82D8	gpos100
3R	4863340	4903431	82E1	gpos100
3R	4903431	4943523	82E2	gpos100
3R	4943523	4951804	82E3	gpos100
3R	4951804	4998205	82E4	gpos100
3R	4998205	5025546	82E5	gpos100
3R	5025546	5059197	82E6	gpos100
3R	5059197	5092847	82E7	gpos100
3R	5092847	5101128	82E8	gpos100
3R	5101128	5165275	82F1	gpos100
3R	5165275	5168561	82F2	gpos100
3R	5168561	5176842	82F3	gpos100
3R	5176842	5197874	82F4	gpos100
3R	5197874	5212596	82F5	gpos100
3R	5212596	5239937	82F6	gpos100
3R	5239937	5260968	82F7	gpos100
3R	5260968	5301060	82F8	gpos100
3R	5301060	5341151	82F9	gpos100
3R	5341151	5355873	82F10	gpos100
3R	5355873	5364155	82F11	gpos100
3R	5364155	5404246	83A1	gpos100
3R	5404246	5430555	83A2	gpos100
3R	5430555	5452637	83A3	gpos100
3R	5452637	5474719	83A4	gpos100
3R	5474719	5492661	83A5	gpos100
3R	5492661	5509818	83A6	gpos100
3R	5509818	5523344	83A7	gpos100
3R	5523344	5529976	83A8	gpos100
3R	5529976	5531602	83A9	gpos100
3R	5531602	5557679	83B1	gpos100
3R	5557679	5580634	83B2	gpos100
3R	5580634	5587917	83B3	gpos100
3R	5587917	5604564	83B4	gpos100
3R	5604564	5611847	83B5	gpos100
3R	5611847	5625373	83B6	gpos100
3R	5625373	5652380	83B7	gpos100
3R	5652380	5673059	83B8	gpos100
3R	5673059	5688966	83B9	gpos100
3R	5688966	5742254	83C1	gpos100
3R	5742254	5759008	83C2	gpos100
3R	5759008	5783054	83C3	gpos100
3R	5783054	5836105	83C4	gpos100
3R	5836105	5860151	83C5	gpos100
3R	5860151	5891410	83C6	gpos100
3R	5891410	5908242	83C7	gpos100
3R	5908242	5945213	83C8	gpos100
3R	5945213	5948970	83C9	gpos100
3R	5948970	6002021	83D1	gpos100
3R	6002021	6062286	83D2	gpos100
3R	6062286	6071754	83D3	gpos100
3R	6071754	6132018	83D4	gpos100
3R	6132018	6192283	83D5	gpos100
3R	6192283	6252548	83E1	gpos100
3R	6252548	6320026	83E2	gpos100
3R	6320026	6329494	83E3	gpos100
3R	6329494	6375332	83E4	gpos100
3R	6375332	6392164	83E5	gpos100
3R	6392164	6416209	83E6	gpos100
3R	6416209	6454683	83E7	gpos100
3R	6454683	6493156	83E8	gpos100
3R	6493156	6566496	83F1	gpos100
3R	6566496	6570253	83F2	gpos100
3R	6570253	6587085	83F3	gpos100
3R	6587085	6625558	83F4	gpos100
3R	6625558	6685823	84A1	gpos100
3R	6685823	6689245	84A2	gpos100
3R	6689245	6695512	84A3	gpos100
3R	6695512	6704702	84A4	gpos100
3R	6704702	6850227	84A5	gpos100
3R	6850227	6896977	84A6	gpos100
3R	6896977	6986095	84B1	gpos100
3R	6986095	7089239	84B2	gpos100
3R	7089239	7089249	84B3	gpos100
3R	7089249	7090928	84B4	gpos100
3R	7090928	7092123	84B5	gpos100
3R	7092123	7097476	84B6	gpos100
3R	7097476	7118461	84C1	gpos100
3R	7118461	7119656	84C2	gpos100
3R	7119656	7125009	84C3	gpos100
3R	7125009	7134952	84C4	gpos100
3R	7134952	7140306	84C5	gpos100
3R	7140306	7152543	84C6	gpos100
3R	7152543	7162485	84C7	gpos100
3R	7162485	7174722	84C8	gpos100
3R	7174722	7189301	84D1	gpos100
3R	7189301	7233762	84D2	gpos100
3R	7233762	7331516	84D3	gpos100
3R	7331516	7336075	84D4	gpos100
3R	7336075	7398630	84D5	gpos100
3R	7398630	7463373	84D6	gpos100
3R	7463373	7467933	84D7	gpos100
3R	7467933	7488359	84D8	gpos100
3R	7488359	7552737	84D9	gpos100
3R	7552737	7617116	84D10	gpos100
3R	7617116	7663804	84D11	gpos100
3R	7663804	7710492	84D12	gpos100
3R	7710492	7739672	84D13	gpos100
3R	7739672	7760098	84D14	gpos100
3R	7760098	7849098	84E1	gpos100
3R	7849098	7853657	84E2	gpos100
3R	7853657	7882837	84E3	gpos100
3R	7882837	7903263	84E4	gpos100
3R	7903263	7949951	84E5	gpos100
3R	7949951	7987885	84E6	gpos100
3R	7987885	7999375	84E7	gpos100
3R	7999375	8028555	84E8	gpos100
3R	8028555	8040045	84E9	gpos100
3R	8040045	8093846	84E10	gpos100
3R	8093846	8098405	84E11	gpos100
3R	8098405	8118831	84E12	gpos100
3R	8118831	8130321	84E13	gpos100
3R	8130321	8185945	84F1	gpos100
3R	8185945	8204008	84F2	gpos100
3R	8204008	8213004	84F3	gpos100
3R	8213004	8233566	84F4	gpos100
3R	8233566	8246418	84F5	gpos100
3R	8246418	8281680	84F6	gpos100
3R	8281680	8284140	84F7	gpos100
3R	8284140	8289323	84F8	gpos100
3R	8289323	8302486	84F9	gpos100
3R	8302486	8307669	84F10	gpos100
3R	8307669	8323958	84F11	gpos100
3R	8323958	8334748	84F12	gpos100
3R	8334748	8351128	84F13	gpos100
3R	8351128	8355143	84F14	gpos100
3R	8355143	8373130	84F15	gpos100
3R	8373130	8383247	84F16	gpos100
3R	8383247	8470930	85A1	gpos100
3R	8470930	8527619	85A2	gpos100
3R	8527619	8584308	85A3	gpos100
3R	8584308	8610003	85A4	gpos100
3R	8610003	8703788	85A5	gpos100
3R	8703788	8703798	85A6	gpos100
3R	8703798	8707125	85A7	gpos100
3R	8707125	8717664	85A8	gpos100
3R	8717664	8737235	85A9	gpos100
3R	8737235	8756806	85A10	gpos100
3R	8756806	8767344	85A11	gpos100
3R	8767344	8805075	85B1	gpos100
3R	8805075	8833773	85B2	gpos100
3R	8833773	8866988	85B3	gpos100
3R	8866988	8921937	85B4	gpos100
3R	8921937	8924290	85B5	gpos100
3R	8924290	8930218	85B6	gpos100
3R	8930218	8949789	85B7	gpos100
3R	8949789	8955717	85B8	gpos100
3R	8955717	8979804	85B9	gpos100
3R	8979804	9003892	85C1	gpos100
3R	9003892	9027979	85C2	gpos100
3R	9027979	9061194	85C3	gpos100
3R	9061194	9080765	85C4	gpos100
3R	9080765	9100336	85C5	gpos100
3R	9100336	9106264	85C6	gpos100
3R	9106264	9121319	85C7	gpos100
3R	9121319	9127246	85C8	gpos100
3R	9127246	9142301	85C9	gpos100
3R	9142301	9157356	85C10	gpos100
3R	9157356	9176927	85C11	gpos100
3R	9176927	9187465	85C12	gpos100
3R	9187465	9202520	85C13	gpos100
3R	9202520	9244767	85D1	gpos100
3R	9244767	9249526	85D2	gpos100
3R	9249526	9250983	85D3	gpos100
3R	9250983	9257806	85D4	gpos100
3R	9257806	9258384	85D5	gpos100
3R	9258384	9262084	85D6	gpos100
3R	9262084	9271128	85D7	gpos100
3R	9271128	9296984	85D8	gpos100
3R	9296984	9306098	85D9	gpos100
3R	9306098	9315212	85D10	gpos100
3R	9315212	9364830	85D11	gpos100
3R	9364830	9367560	85D12	gpos100
3R	9367560	9376370	85D13	gpos100
3R	9376370	9392033	85D14	gpos100
3R	9392033	9414408	85D15	gpos100
3R	9414408	9436783	85D16	gpos100
