chrom	chromStart	chromEnd	name	gieStain
chr2R	6808201	6836537		
chr2R	6836537	6837988		
chr2R	6837988	6908322		
chr2R	6908322	6991903		
chr2R	6991903	6991913		
chr2R	6991913	6991923		
chr2R	6991923	7005769		
chr2R	7005769	7048835		
chr2R	7048835	7051974		
chr2R	7051974	7078091		
chr2R	7078091	7110234		
chr2R	7110234	7148530		
chr2R	7148530	7180673		
chr2R	7180673	7243202		
chr2R	7243202	7281497		
chr2R	7281497	7301587		
chr2R	7301587	7333730		
chr2R	7333730	7384080		
chr2R	7384080	7412689		
chr2R	7412689	7428108		
chr2R	7428108	7451656		
chr2R	7451656	7453162		
chr2R	7453162	7465689		
chr2R	7465689	7478216		
chr2R	7478216	7495983		
chr2R	7495983	7497489		
chr2R	7497489	7507125		
chr2R	7507125	7524892		
chr2R	7524892	7526398		
chr2R	7526398	7549947		
chr2R	7549947	7549957		
chr2R	7549957	7556439		
chr2R	7556439	7563981		
chr2R	7563981	7571522		
chr2R	7571522	7585427		
chr2R	7585427	7586606		
chr2R	7586606	7600982		
chr2R	7600982	7617621		
chr2R	7617621	7627425		
chr2R	7627425	7648579		
chr2R	7648579	7657575		
chr2R	7657575	7663873		
chr2R	7663873	7685857		
chr2R	7685857	7687263		
chr2R	7687263	7704412		
chr2R	7704412	7718806		
chr2R	7718806	7748278		
chr2R	7748278	7756729		
chr2R	7756729	7776045		
chr2R	7776045	7791739		
chr2R	7791739	7803811		
chr2R	7803811	7861513		
chr2R	7861513	7920028		
chr2R	7920028	7935196		
chr2R	7935196	7938792		
chr2R	7938792	7942388		
chr2R	7942388	7947525		
chr2R	7947525	7955744		
chr2R	7955744	7959340		
chr2R	7959340	7964477		
chr2R	7964477	7972697		
chr2R	7972697	7979375		
chr2R	7979375	8025011		
chr2R	8025011	8044258		
chr2R	8044258	8111450		
chr2R	8111450	8111460		
chr2R	8111460	8111470		
chr2R	8111470	8111480		
chr2R	8111480	8111490		
chr2R	8111490	8113584		
chr2R	8113584	8123722		
chr2R	8123722	8135800		
chr2R	8135800	8144037		
chr2R	8144037	8159521		
chr2R	8159521	8159807		
chr2R	8159807	8169078		
chr2R	8169078	8176610		
chr2R	8176610	8185881		
chr2R	8185881	8210543		
chr2R	8210543	8257483		
chr2R	8257483	8284143		
chr2R	8284143	8397613		
chr2R	8397613	8401779		
chr2R	8401779	8436436		
chr2R	8436436	8495254		
chr2R	8495254	8562070		
chr2R	8562070	8588730		
chr2R	8588730	8623387		
chr2R	8623387	8658045		
chr2R	8658045	8658055		
chr2R	8658055	8658065		
chr2R	8658065	8660244		
chr2R	8660244	8676590		
chr2R	8676590	8719669		
chr2R	8719669	8741865		
chr2R	8741865	8783086		
chr2R	8783086	8862556		
chr2R	8862556	8889250		
chr2R	8889250	8902430		
chr2R	8902430	8902440		
chr2R	8902440	8907761		
chr2R	8907761	8915699		
chr2R	8915699	8923637		
chr2R	8923637	8929194		
chr2R	8929194	8946211		
chr2R	8946211	8947451		
chr2R	8947451	8953008		
chr2R	8953008	8985487		
chr2R	8985487	9087854		
chr2R	9087854	9095737		
chr2R	9095737	9100382		
chr2R	9100382	9105876		
chr2R	9105876	9106435		
chr2R	9106435	9107841		
chr2R	9107841	9113335		
chr2R	9113335	9120393		
chr2R	9120393	9125300		
chr2R	9125300	9132311		
chr2R	9132311	9141425		
chr2R	9141425	9146333		
chr2R	9146333	9153344		
chr2R	9153344	9174727		
chr2R	9174727	9184641		
chr2R	9184641	9204660		
chr2R	9204660	9213418		
chr2R	9213418	9218345		
chr2R	9218345	9227103		
chr2R	9227103	9246340		
chr2R	9246340	9248295		
chr2R	9248295	9250250		
chr2R	9250250	9288411		
chr2R	9288411	9288421		
chr2R	9288421	9288431		
chr2R	9288431	9299982		
chr2R	9299982	9310590		
chr2R	9310590	9321197		
chr2R	9321197	9339950		
chr2R	9339950	9342318		
chr2R	9342318	9344686		
chr2R	9344686	9395452		
chr2R	9395452	9397819		
chr2R	9397819	9403786		
chr2R	9403786	9414394		
chr2R	9414394	9428698		
chr2R	9428698	9433387		
chr2R	9433387	9435598		
chr2R	9435598	9459041		
chr2R	9459041	9461252		
chr2R	9461252	9465233		
chr2R	9465233	9512649		
chr2R	9512649	9514861		
chr2R	9514861	9524769		
chr2R	9524769	9534677		
chr2R	9534677	9569266		
chr2R	9569266	9569276		
chr2R	9569276	9572755		
chr2R	9572755	9584296		
chr2R	9584296	9592645		
chr2R	9592645	9613601		
chr2R	9613601	9615731		
chr2R	9615731	9637538		
chr2R	9637538	9711992		
chr2R	9711992	9712002		
chr2R	9712002	9712012		
chr2R	9712012	9712022		
chr2R	9712022	9718056		
chr2R	9718056	9781505		
chr2R	9781505	9802451		
chr2R	9802451	9868284		
chr2R	9868284	9868294		
chr2R	9868294	9868304		
chr2R	9868304	9868314		
chr2R	9868314	9868324		
chr2R	9868324	9868334		
chr2R	9868334	9868344		
chr2R	9868344	9868354		
chr2R	9868354	9868364		
chr2R	9868364	9868947		
chr2R	9868947	9869622		
chr2R	9869622	9880181		
chr2R	9880181	9895336		
chr2R	9895336	9897752		
chr2R	9897752	9917849		
chr2R	9917849	9933309		
chr2R	9933309	9958044		
chr2R	9958044	9964132		
chr2R	9964132	9970138		
chr2R	9970138	9972856		
chr2R	9972856	9985584		
chr2R	9985584	9986663		
chr2R	9986663	9988605		
chr2R	9988605	10005475		
chr2R	10005475	10008744		
chr2R	10008744	10014756		
chr2R	10014756	10027960		
chr2R	10027960	10029302		
chr2R	10029302	10032684		
chr2R	10032684	10048519		
chr2R	10048519	10049861		
chr2R	10049861	10061025		
chr2R	10061025	10079437		
chr2R	10079437	10080779		
chr2R	10080779	10086790		
chr2R	10086790	10097419		
chr2R	10097419	10098760		
chr2R	10098760	10106812		
chr2R	10106812	10108154		
chr2R	10108154	10110406		
chr2R	10110406	10111219		
chr2R	10111219	10125492		
chr2R	10125492	10143787		
chr2R	10143787	10166222		
chr2R	10166222	10188658		
chr2R	10188658	10211094		
chr2R	10211094	10227699		
chr2R	10227699	10248136		
chr2R	10248136	10253165		
chr2R	10253165	10288212		
chr2R	10288212	10290208		
chr2R	10290208	10293800		
chr2R	10293800	10337388		
chr2R	10337388	10380977		
chr2R	10380977	10393750		
chr2R	10393750	10398779		
chr2R	10398779	10402531		
chr2R	10402531	10411472		
chr2R	10411472	10450430		
chr2R	10450430	10452426		
chr2R	10452426	10472863		
chr2R	10472863	10477893		
chr2R	10477893	10539922		
chr2R	10539922	10541918		
chr2R	10541918	10596284		
chr2R	10596284	10601269		
chr2R	10601269	10609816		
chr2R	10609816	10611911		
chr2R	10611911	10648698		
chr2R	10648698	10650793		
chr2R	10650793	10656072		
chr2R	10656072	10700987		
chr2R	10700987	10703082		
chr2R	10703082	10708362		
chr2R	10708362	10733082		
chr2R	10733082	10735177		
chr2R	10735177	10744562		
chr2R	10744562	10749841		
chr2R	10749841	10767271		
chr2R	10767271	10780678		
chr2R	10780678	10797270		
chr2R	10797270	10799365		
chr2R	10799365	10832130		
chr2R	10832130	10836113		
chr2R	10836113	10867969		
chr2R	10867969	10870291		
chr2R	10870291	10894067		
chr2R	10894067	10938109		
chr2R	10938109	10977100		
chr2R	10977100	11066047		
chr2R	11066047	11069855		
chr2R	11069855	11101535		
chr2R	11101535	11133215		
chr2R	11133215	11164895		
chr2R	11164895	11203886		
chr2R	11203886	11220944		
chr2R	11220944	11220954		
chr2R	11220954	11251544		
chr2R	11251544	11251554		
chr2R	11251554	11260069		
chr2R	11260069	11269052		
chr2R	11269052	11280730		
chr2R	11280730	11287018		
chr2R	11287018	11325252		
chr2R	11325252	11333506		
chr2R	11333506	11341967		
chr2R	11341967	11354055		
chr2R	11354055	11365387		
chr2R	11365387	11367276		
chr2R	11367276	11382235		
chr2R	11382235	11398478		
chr2R	11398478	11404326		
chr2R	11404326	11409731		
chr2R	11409731	11435040		
chr2R	11435040	11437185		
chr2R	11437185	11462494		
chr2R	11462494	11464639		
chr2R	11464639	11494066		
chr2R	11494066	11496211		
chr2R	11496211	11525638		
chr2R	11525638	11527782		
chr2R	11527782	11577886		
chr2R	11577886	11580031		
chr2R	11580031	11626016		
chr2R	11626016	11628160		
chr2R	11628160	11631040		
chr2R	11631040	11631875		
chr2R	11631875	11640422		
chr2R	11640422	11648963		
chr2R	11648963	11651065		
chr2R	11651065	11654801		
chr2R	11654801	11661741		
chr2R	11661741	11670282		
chr2R	11670282	11675620		
chr2R	11675620	11677455		
chr2R	11677455	11690833		
chr2R	11690833	11785005		
chr2R	11785005	11811307		
chr2R	11811307	11848882		
chr2R	11848882	11909002		
chr2R	11909002	11909012		
chr2R	11909012	11909022		
chr2R	11909022	11909032		
chr2R	11909032	11909042		
chr2R	11909042	11932383		
chr2R	11932383	11955049		
chr2R	11955049	11963974		
chr2R	11963974	12000241		
chr2R	12000241	12016108		
chr2R	12016108	12031975		
chr2R	12031975	12068241		
chr2R	12068241	12104508		
chr2R	12104508	12147988		
chr2R	12147988	12155562		
chr2R	12155562	12179367		
chr2R	12179367	12179377		
chr2R	12179377	12184271		
chr2R	12184271	12191940		
chr2R	12191940	12199609		
chr2R	12199609	12207277		
chr2R	12207277	12230764		
chr2R	12230764	12232475		
chr2R	12232475	12240144		
chr2R	12240144	12276846		
chr2R	12276846	12276856		
chr2R	12276856	12276866		
chr2R	12276866	12276876		
chr2R	12276876	12276886		
chr2R	12276886	12309792		
chr2R	12309792	12321401		
chr2R	12321401	12331551		
chr2R	12331551	12333589		
chr2R	12333589	12339994		
chr2R	12339994	12345603		
chr2R	12345603	12386770		
chr2R	12386770	12406072		
chr2R	12406072	12418136		
chr2R	12418136	12433065		
chr2R	12433065	12434950		
chr2R	12434950	12457192		
chr2R	12457192	12480189		
chr2R	12480189	12482074		
chr2R	12482074	12501376		
chr2R	12501376	12530857		
chr2R	12530857	12530867		
chr2R	12530867	12530877		
chr2R	12530877	12530887		
chr2R	12530887	12530897		
chr2R	12530897	12539888		
chr2R	12539888	12565836		
chr2R	12565836	12567495		
chr2R	12567495	12578112		
chr2R	12578112	12582293		
chr2R	12582293	12599282		
chr2R	12599282	12619522		
chr2R	12619522	12626955		
chr2R	12626955	12643280		
chr2R	12643280	12667310		
chr2R	12667310	12690972		
chr2R	12690972	12736589		
chr2R	12736589	12760250		
chr2R	12760250	12800407		
chr2R	12800407	12800417		
chr2R	12800417	12800427		
chr2R	12800427	12800437		
chr2R	12800437	12825912		
chr2R	12825912	12859461		
chr2R	12859461	12863697		
chr2R	12863697	12880026		
chr2R	12880026	12883886		
chr2R	12883886	12944265		
chr2R	12944265	12944275		
chr2R	12944275	12946149		
chr2R	12946149	12959255		
chr2R	12959255	12964416		
chr2R	12964416	12985385		
chr2R	12985385	13024826		
chr2R	13024826	13086607		
chr2R	13086607	13133598		
chr2R	13133598	13150853		
chr2R	13150853	13181359		
chr2R	13181359	13181369		
chr2R	13181369	13182825		
chr2R	13182825	13204129		
chr2R	13204129	13207134		
chr2R	13207134	13214121		
chr2R	13214121	13224103		
chr2R	13224103	13239470		
chr2R	13239470	13241999		
chr2R	13241999	13262028		
chr2R	13262028	13264557		
chr2R	13264557	13275886		
chr2R	13275886	13330105		
chr2R	13330105	13332634		
chr2R	13332634	13401521		
chr2R	13401521	13404049		
chr2R	13404049	13415379		
chr2R	13415379	13421752		
chr2R	13421752	13433081		
chr2R	13433081	13444410		
chr2R	13444410	13474251		
chr2R	13474251	13476780		
chr2R	13476780	13491953		
chr2R	13491953	13494482		
chr2R	13494482	13505811		
chr2R	13505811	13517109		
chr2R	13517109	13523466		
chr2R	13523466	13559085		
chr2R	13559085	13575230		
chr2R	13575230	13586531		
chr2R	13586531	13597832		
chr2R	13597832	13609133		
chr2R	13609133	13633955		
chr2R	13633955	13636478		
chr2R	13636478	13652622		
chr2R	13652622	13663923		
chr2R	13663923	13689755		
chr2R	13689755	13715586		
chr2R	13715586	13774513		
chr2R	13774513	13777036		
chr2R	13777036	13811129		
chr2R	13811129	13868901		
chr2R	13868901	13872595		
chr2R	13872595	13881904		
chr2R	13881904	13954008		
chr2R	13954008	13954018		
chr2R	13954018	13954028		
chr2R	13954028	13954038		
chr2R	13954038	13954048		
chr2R	13954048	13954058		
chr2R	13954058	13954068		
chr2R	13954068	13956956		
chr2R	13956956	13960010		
chr2R	13960010	13963064		
chr2R	13963064	13965029		
chr2R	13965029	13971302		
chr2R	13971302	13971759		
chr2R	13971759	13973807		
chr2R	13973807	13994731		
chr2R	13994731	14022736		
chr2R	14022736	14046940		
chr2R	14046940	14063309		
chr2R	14063309	14079678		
chr2R	14079678	14096047		
chr2R	14096047	14112417		
chr2R	14112417	14135801		
chr2R	14135801	14185932		
chr2R	14185932	14189586		
chr2R	14189586	14198794		
chr2R	14198794	14241909		
chr2R	14241909	14245563		
chr2R	14245563	14288678		
chr2R	14288678	14288688		
chr2R	14288688	14288698		
chr2R	14288698	14289891		
chr2R	14289891	14316973		
chr2R	14316973	14318704		
chr2R	14318704	14323068		
chr2R	14323068	14346825		
chr2R	14346825	14348557		
chr2R	14348557	14375638		
chr2R	14375638	14377370		
chr2R	14377370	14385127		
chr2R	14385127	14389491		
chr2R	14389491	14410616		
chr2R	14410616	14445271		
chr2R	14445271	14457997		
chr2R	14457997	14503561		
chr2R	14503561	14509675		
chr2R	14509675	14524033		
chr2R	14524033	14533007		
chr2R	14533007	14547366		
chr2R	14547366	14577429		
chr2R	14577429	14578831		
chr2R	14578831	14582364		
chr2R	14582364	14598910		
chr2R	14598910	14600312		
chr2R	14600312	14635394		
chr2R	14635394	14657299		
chr2R	14657299	14660065		
chr2R	14660065	14672455		
chr2R	14672455	14684846		
chr2R	14684846	14707858		
chr2R	14707858	14752221		
chr2R	14752221	14796262		
chr2R	14796262	14808562		
chr2R	14808562	14835580		
chr2R	14835580	14862487		
chr2R	14862487	14865233		
chr2R	14865233	14872152		
chr2R	14872152	14894996		
chr2R	14894996	14928493		
chr2R	14928493	14935412		
chr2R	14935412	14942331		
chr2R	14942331	14954632		
chr2R	14954632	14982748		
chr2R	14982748	15010863		
chr2R	15010863	15044360		
chr2R	15044360	15061933		
chr2R	15061933	15068852		
chr2R	15068852	15081152		
chr2R	15081152	15093453		
chr2R	15093453	15126950		
chr2R	15126950	15155146		
chr2R	15155146	15167576		
chr2R	15167576	15176278		
chr2R	15176278	15206655		
chr2R	15206655	15208597		
chr2R	15208597	15224756		
chr2R	15224756	15229651		
chr2R	15229651	15238352		
chr2R	15238352	15258241		
chr2R	15258241	15265242		
chr2R	15265242	15292008		
chr2R	15292008	15293719		
chr2R	15293719	15298031		
chr2R	15298031	15315555		
chr2R	15315555	15319868		
chr2R	15319868	15327535		
chr2R	15327535	15341088		
chr2R	15341088	15342800		
chr2R	15342800	15362993		
chr2R	15362993	15364705		
chr2R	15364705	15385583		
chr2R	15385583	15397913		
chr2R	15397913	15402599		
chr2R	15402599	15432425		
chr2R	15432425	15458680		
chr2R	15458680	15463366		
chr2R	15463366	15486052		
chr2R	15486052	15494382		
chr2R	15494382	15517068		
chr2R	15517068	15518927		
chr2R	15518927	15527257		
chr2R	15527257	15531943		
chr2R	15531943	15553885		
chr2R	15553885	15562398		
chr2R	15562398	15565126		
chr2R	15565126	15576257		
chr2R	15576257	15578985		
chr2R	15578985	15612267		
chr2R	15612267	15645550		
chr2R	15645550	15663010		
chr2R	15663010	15675231		
chr2R	15675231	15687453		
chr2R	15687453	15710151		
chr2R	15710151	15748671		
chr2R	15748671	15760893		
chr2R	15760893	15778353		
chr2R	15778353	15801050		
chr2R	15801050	15813272		
chr2R	15813272	15835970		
chr2R	15835970	15869252		
chr2R	15869252	15890253		
chr2R	15890253	15922087		
chr2R	15922087	15937571		
chr2R	15937571	15944346		
chr2R	15944346	15948156		
chr2R	15948156	15954931		
chr2R	15954931	15958741		
chr2R	15958741	15971322		
chr2R	15971322	15975133		
chr2R	15975133	15992976		
chr2R	15992976	15994489		
chr2R	15994489	16001263		
chr2R	16001263	16009824		
chr2R	16009824	16014639		
chr2R	16014639	16026869		
chr2R	16026869	16042767		
chr2R	16042767	16072654		
chr2R	16072654	16082355		
chr2R	16082355	16095110		
chr2R	16095110	16102285		
chr2R	16102285	16124835		
chr2R	16124835	16127682		
chr2R	16127682	16140437		
chr2R	16140437	16140447		
chr2R	16140447	16140457		
chr2R	16140457	16142428		
chr2R	16142428	16150095		
chr2R	16150095	16161338		
chr2R	16161338	16169005		
chr2R	16169005	16176672		
chr2R	16176672	16180800		
chr2R	16180800	16186698		
chr2R	16186698	16189020		
chr2R	16189020	16199280		
chr2R	16199280	16204181		
chr2R	16204181	16211184		
chr2R	16211184	16218186		
chr2R	16218186	16231534		
chr2R	16231534	16246983		
chr2R	16246983	16262432		
chr2R	16262432	16267334		
chr2R	16267334	16280682		
chr2R	16280682	16285583		
chr2R	16285583	16296787		
chr2R	16296787	16307991		
chr2R	16307991	16314993		
chr2R	16314993	16321996		
chr2R	16321996	16328998		
chr2R	16328998	16333899		
chr2R	16333899	16349348		
chr2R	16349348	16364797		
chr2R	16364797	16382347		
chr2R	16382347	16447253		
chr2R	16447253	16469420		
chr2R	16469420	16522492		
chr2R	16522492	16565228		
chr2R	16565228	16577164		
chr2R	16577164	16604446		
chr2R	16604446	16607459		
chr2R	16607459	16622997		
chr2R	16622997	16634949		
chr2R	16634949	16643316		
chr2R	16643316	16655268		
chr2R	16655268	16667220		
chr2R	16667220	16690004		
chr2R	16690004	16712788		
chr2R	16712788	16728326		
chr2R	16728326	16736693		
chr2R	16736693	16748645		
chr2R	16748645	16760597		
chr2R	16760597	16772549		
chr2R	16772549	16788087		
chr2R	16788087	16810871		
chr2R	16810871	16819238		
chr2R	16819238	16834775		
chr2R	16834775	16846728		
chr2R	16846728	16855094		
chr2R	16855094	16872238		
chr2R	16872238	16882421		
chr2R	16882421	16914517		
chr2R	16914517	16957885		
chr2R	16957885	16973391		
chr2R	16973391	17027524		
chr2R	17027524	17027534		
chr2R	17027534	17027544		
chr2R	17027544	17027554		
chr2R	17027554	17027564		
chr2R	17027564	17027613		
chr2R	17027613	17033387		
chr2R	17033387	17039162		
chr2R	17039162	17048401		
chr2R	17048401	17057640		
chr2R	17057640	17061682		
chr2R	17061682	17067457		
chr2R	17067457	17083960		
chr2R	17083960	17089133		
chr2R	17089133	17096523		
chr2R	17096523	17103912		
chr2R	17103912	17107738		
chr2R	17107738	17111562		
chr2R	17111562	17118664		
chr2R	17118664	17127406		
chr2R	17127406	17132869		
chr2R	17132869	17143283		
chr2R	17143283	17205061		
chr2R	17205061	17227747		
chr2R	17227747	17289526		
chr2R	17289526	17330819		
chr2R	17330819	17341208		
chr2R	17341208	17367592		
chr2R	17367592	17393977		
chr2R	17393977	17404366		
chr2R	17404366	17438666		
chr2R	17438666	17438676		
chr2R	17438676	17438686		
chr2R	17438686	17438696		
chr2R	17438696	17438706		
chr2R	17438706	17438716		
chr2R	17438716	17438726		
chr2R	17438726	17440722		
chr2R	17440722	17448010		
chr2R	17448010	17481670		
chr2R	17481670	17497466		
chr2R	17497466	17507339		
chr2R	17507339	17534427		
chr2R	17534427	17534437		
chr2R	17534437	17549253		
chr2R	17549253	17550360		
chr2R	17550360	17559575		
chr2R	17559575	17559585		
chr2R	17559585	17561144		
chr2R	17561144	17566679		
chr2R	17566679	17574844		
chr2R	17574844	17585458		
chr2R	17585458	17588672		
chr2R	17588672	17601739		
chr2R	17601739	17622823		
chr2R	17622823	17643907		
chr2R	17643907	17654967		
chr2R	17654967	17676051		
chr2R	17676051	17693747		
chr2R	17693747	17701490		
chr2R	17701490	17722574		
chr2R	17722574	17727791		
chr2R	17727791	17732916		
chr2R	17732916	17738041		
chr2R	17738041	17740801		
chr2R	17740801	17742353		
chr2R	17742353	17749868		
chr2R	17749868	17772794		
chr2R	17772794	17800004		
chr2R	17800004	17811908		
chr2R	17811908	17858569		
chr2R	17858569	17858579		
chr2R	17858579	17862209		
chr2R	17862209	17874136		
chr2R	17874136	17886063		
chr2R	17886063	17890759		
chr2R	17890759	17924228		
chr2R	17924228	17957697		
chr2R	17957697	18012038		
chr2R	18012038	18013902		
chr2R	18013902	18047371		
chr2R	18047371	18080095		
chr2R	18080095	18081959		
chr2R	18081959	18097463		
chr2R	18097463	18119453		
chr2R	18119453	18121317		
chr2R	18121317	18133243		
chr2R	18133243	18141592		
chr2R	18141592	18163582		
chr2R	18163582	18165445		
chr2R	18165445	18173794		
chr2R	18173794	18216698		
chr2R	18216698	18264487		
chr2R	18264487	18312275		
chr2R	18312275	18340434		
chr2R	18340434	18394721		
chr2R	18394721	18394731		
chr2R	18394731	18399703		
chr2R	18399703	18408346		
chr2R	18408346	18424396		
chr2R	18424396	18454568		
chr2R	18454568	18457115		
chr2R	18457115	18476829		
chr2R	18476829	18478832		
chr2R	18478832	18495501		
chr2R	18495501	18534607		
chr2R	18534607	18536611		
chr2R	18536611	18557126		
chr2R	18557126	18581568		
chr2R	18581568	18613702		
chr2R	18613702	18631570		
chr2R	18631570	18642489		
chr2R	18642489	18650888		
chr2R	18650888	18664327		
chr2R	18664327	18689945		
chr2R	18689945	18691257		
chr2R	18691257	18704696		
chr2R	18704696	18723227		
chr2R	18723227	18734146		
chr2R	18734146	18745065		
chr2R	18745065	18750945		
chr2R	18750945	18769476		
chr2R	18769476	18782915		
chr2R	18782915	18798926		
chr2R	18798926	18807325		
chr2R	18807325	18820764		
chr2R	18820764	18843143		
chr2R	18843143	18854555		
chr2R	18854555	18884614		
chr2R	18884614	18887161		
chr2R	18887161	18898574		
chr2R	18898574	18918749		
chr2R	18918749	18921296		
chr2R	18921296	18927715		
chr2R	18927715	18968575		
chr2R	18968575	19004170		
chr2R	19004170	19012906		
chr2R	19012906	19051750		
chr2R	19051750	19090594		
chr2R	19090594	19103074		
chr2R	19103074	19107988		
chr2R	19107988	19142230		
chr2R	19142230	19144180		
chr2R	19144180	19156660		
chr2R	19156660	19187938		
chr2R	19187938	19212990		
chr2R	19212990	19220989		
chr2R	19220989	19252341		
chr2R	19252341	19254127		
chr2R	19254127	19285479		
chr2R	19285479	19287265		
chr2R	19287265	19295263		
chr2R	19295263	19306690		
chr2R	19306690	19318117		
chr2R	19318117	19329544		
chr2R	19329544	19358182		
chr2R	19358182	19386821		
chr2R	19386821	19415459		
chr2R	19415459	19423458		
chr2R	19423458	19441741		
chr2R	19441741	19441751		
chr2R	19441751	19450482		
chr2R	19450482	19454426		
chr2R	19454426	19460060		
chr2R	19460060	19469815		
chr2R	19469815	19486474		
chr2R	19486474	19491760		
chr2R	19491760	19499311		
chr2R	19499311	19506861		
chr2R	19506861	19570458		
chr2R	19570458	19683026		
chr2R	19683026	19782120		
chr2R	19782120	19813560		
chr2R	19813560	19899179		
chr2R	19899179	19971043		
chr2R	19971043	19971053		
chr2R	19971053	19971063		
chr2R	19971063	19971073		
chr2R	19971073	19974304		
chr2R	19974304	20015077		
chr2R	20015077	20029606		
chr2R	20029606	20070378		
chr2R	20070378	20111150		
chr2R	20111150	20151922		
chr2R	20151922	20219576		
chr2R	20219576	20238895		
chr2R	20238895	20275721		
chr2R	20275721	20275731		
chr2R	20275731	20275741		
chr2R	20275741	20276495		
chr2R	20276495	20280826		
chr2R	20280826	20336563		
chr2R	20336563	20361757		
chr2R	20361757	20404514		
chr2R	20404514	20447271		
chr2R	20447271	20490028		
chr2R	20490028	20532785		
chr2R	20532785	20569728		
chr2R	20569728	20593546		
chr2R	20593546	20621230		
chr2R	20621230	20643724		
chr2R	20643724	20669805		
chr2R	20669805	20683849		
chr2R	20683849	20734131		
chr2R	20734131	20796575		
chr2R	20796575	20874543		
chr2R	20874543	20941904		
chr2R	20941904	21009266		
chr2R	21009266	21009276		
chr2R	21009276	21009286		
chr2R	21009286	21009296		
chr2R	21009296	21019793		
chr2R	21019793	21020551		
chr2R	21020551	21023948		
chr2R	21023948	21027345		
chr2R	21027345	21033654		
chr2R	21033654	21048592		
chr2R	21048592	21055452		
chr2R	21055452	21079400		
chr2R	21079400	21080932		
chr2R	21080932	21084790		
chr2R	21084790	21091650		
chr2R	21091650	21107330		
chr2R	21107330	21123010		
chr2R	21123010	21135075		
chr2R	21135075	21144878		
chr2R	21144878	21152419		
chr2R	21152419	21159960		
chr2R	21159960	21167501		
chr2R	21167501	21179828		
chr2R	21179828	21186643		
chr2R	21186643	21199299		
chr2R	21199299	21214876		
chr2R	21214876	21230454		
chr2R	21230454	21249012		
chr2R	21249012	21267571		
chr2R	21267571	21277306		
chr2R	21277306	21281140		
chr2R	21281140	21287955		
chr2R	21287955	21300003		
chr2R	21300003	21301524		
chr2R	21301524	21308339		
chr2R	21308339	21326897		
chr2R	21326897	21365659		
chr2R	21365659	21378741		
chr2R	21378741	21403038		
chr2R	21403038	21432941		
chr2R	21432941	21461677		
chr2R	21461677	21464597		
chr2R	21464597	21477680		
chr2R	21477680	21500808		
chr2R	21500808	21500818		
chr2R	21500818	21506309		
chr2R	21506309	21535979		
chr2R	21535979	21537343		
chr2R	21537343	21549017		
chr2R	21549017	21572924		
chr2R	21572924	21596832		
chr2R	21596832	21611774		
chr2R	21611774	21626716		
chr2R	21626716	21646141		
chr2R	21646141	21662751		
chr2R	21662751	21671696		
chr2R	21671696	21692139		
chr2R	21692139	21704917		
chr2R	21704917	21721527		
chr2R	21721527	21758515		
chr2R	21758515	21801709		
chr2R	21801709	21844903		
chr2R	21844903	21927609		
chr2R	21927609	21978058		
chr2R	21978058	22068238		
chr2R	22068238	22073113		
chr2R	22073113	22080026		
chr2R	22080026	22086939		
chr2R	22086939	22091779		
chr2R	22091779	22098692		
chr2R	22098692	22105605		
chr2R	22105605	22114592		
chr2R	22114592	22123578		
chr2R	22123578	22128418		
chr2R	22128418	22141595		
chr2R	22141595	22154773		
chr2R	22154773	22161686		
chr2R	22161686	22168599		
chr2R	22168599	22183419		
chr2R	22183419	22184499		
chr2R	22184499	22193486		
chr2R	22193486	22212886		
chr2R	22212886	22292664		
chr2R	22292664	22338151		
chr2R	22338151	22407623		
chr2R	22407623	22407633		
chr2R	22407633	22407643		
chr2R	22407643	22409936		
chr2R	22409936	22417520		
chr2R	22417520	22444676		
chr2R	22444676	22471831		
chr2R	22471831	22492485		
chr2R	22492485	22513140		
chr2R	22513140	22520724		
chr2R	22520724	22534810		
chr2R	22534810	22548895		
chr2R	22548895	22562981		
chr2R	22562981	22577067		
chr2R	22577067	22584651		
chr2R	22584651	22608556		
chr2R	22608556	22636104		
chr2R	22636104	22648591		
chr2R	22648591	22668569		
chr2R	22668569	22668579		
chr2R	22668579	22669111		
chr2R	22669111	22675135		
chr2R	22675135	22675646		
chr2R	22675646	22685815		
chr2R	22685815	22693024		
chr2R	22693024	22743196		
chr2R	22743196	22766694		
chr2R	22766694	22799095		
chr2R	22799095	22849992		
chr2R	22849992	22866147		
chr2R	22866147	22922543		
chr2R	22922543	22922553		
chr2R	22922553	22940013		
chr2R	22940013	22956305		
chr2R	22956305	22978008		
chr2R	22978008	23019848		
chr2R	23019848	23061689		
chr2R	23061689	23098521		
chr2R	23098521	23130345		
chr2R	23130345	23139064		
chr2R	23139064	23178922		
chr2R	23178922	23214520		
chr2R	23214520	23250118		
chr2R	23250118	23285389		
chr2R	23285389	23306025		
chr2R	23306025	23331422		
chr2R	23331422	23352058		
chr2R	23352058	23363170		
chr2R	23363170	23388567		
chr2R	23388567	23409203		
chr2R	23409203	23434601		
chr2R	23434601	23484007		
chr2R	23484007	23531731		
chr2R	23531731	23556264		
chr2R	23556264	23562485		
chr2R	23562485	23580849		
chr2R	23580849	23580983		
chr2R	23580983	23581081		
chr2R	23581081	23632547		
chr2R	23632547	23674364		
chr2R	23674364	23725830		
chr2R	23725830	23787148		
chr2R	23787148	23787158		
chr2R	23787158	23805292		
